23.95,USD,Flexjobs.com 866-991-9222 (fee: 0.58 PLN)
Wise Charges for: CARD-3163081953
25.00,USD,Anytime Mailbox +17029355664
5.00,USD,Kikoffinc* Cljbagtf6h KIKOFF.COM (fee: 0.13 PLN)
Wise Charges for: CARD-3159597562
22.99,PLN,Zabka Zc010 K.1 KRAKOW
3.85,PLN,Oracle Poland 48226908579
3.85,PLN,Oracle Poland 48226908579
58.77,PLN,Zabka Zc010 K.1 KRAKOW
223.79,PLN,Apteka Gemini Krakow
Sent money to KRZYSZTOF KRAJEWSKI SIUDA (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1835095526
2.50,PLN,Zabka Za733 K.2 KRAKOW
4.80,PLN,Zabka Za733 K.2 KRAKOW
62.97,PLN,Zabka Za733 K.1 KRAKOW
15.16,PLN,Stokrotka Nr 1194 KRAKOW
38.39,PLN,Upwork -867478558membersh Upwork.com/bi
36.98,PLN,Zabka Zc010 K.1 KRAKOW
103.21,PLN,Glovo 23nov Krc7nnx1k Lodz
89.22,PLN,Glovo 22nov Krp3klpev Lodz
6.14,USD,1password TORONTO (fee: 0.15 PLN)
Wise Charges for: CARD-3149226577
22.99,PLN,Zabka Zc010 K.1 KRAKOW
25.00,USD,Notarize Dba Proof.com PROOF.COM (fee: 0.61 PLN)
Wise Charges for: CARD-3148623325
9.99,USD,Ipostal*Subscription IPOSTAL1.COM (fee: 0.24 PLN)
Wise Charges for: CARD-3148407312
29.00,USD,Bancoli 737-2982182 (fee: 0.70 PLN)
Wise Charges for: CARD-3147932105
25.98,PLN,Zabka Za733 K.1 KRAKOW
770.28,PLN,T-Mobile Polska WARSZAWA
119.99,PLN,Euro Net Sp Z O O KRAKOW
22.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
26.97,PLN,Jmp S.a. Biedronka 5789 KRAKOW
50.40,PLN,Mcdonalds 540 Krakow Sl KRAKOW
5.30,PLN,Zabka Za733 K.1 KRAKOW
3.57,PLN,Piekarnia Pierre Krakow
633.99,PLN,Super - Pharm Krakow Ka Krakow
4.09,PLN,Super - Pharm Krakow Ka Krakow
310.00,USD,Indigo Airlines NEW YORK (fee: 7.51 PLN)
Wise Charges for: CARD-3140255253
6.70,PLN,Zabka Za733 K.2 KRAKOW
15.98,PLN,Zabka Za733 K.1 KRAKOW
92.99,PLN,Pyszne.pl Wroclaw
24.47,PLN,Duzy Ben Sp. Z O.o. KRAKOW
208.38,PLN,Orlen Stacja Nr 4525 KRAKOW
67.80,PLN,Mcdonalds 540 Krakow Sl KRAKOW
14.99,PLN,Stokrotka Nr 1194 KRAKOW
22.99,PLN,Zabka Z9133 K.1 KRAKOW
12.99,PLN,Empik S.a. Pp L3000 KRAKOW
144.00,EUR,Bh* Betterhelp BETTERHELP.CO (fee: 3.89 PLN)
Wise Charges for: CARD-3137906220
12.99,EUR,Paypal *Proton 35314369001 (fee: 0.36 PLN)
Wise Charges for: CARD-3137112144
38.00,PLN,Regiojet.pl Brno
19.07,USD,Numberbarn NUMBERBARN.CO (fee: 0.45 PLN)
Wise Charges for: CARD-3136273460
22.99,PLN,Zabka Zc010 K.1 KRAKOW
25.00,USD,Anytime Mailbox +17029355664
9.99,USD,Anytime Mailbox ANYTIMEMAILBO (fee: 0.24 PLN)
Wise Charges for: CARD-3135789792
26.99,PLN,Zabka Z9133 K.1 KRAKOW
123.00,PLN,Da Diego Pizzeria Krakow
Sent money to Piotr Kmiecik (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1826366858
Converted 3,000.00 USD to 10,959.70 PLN
22.99,PLN,Zabka Zc010 K.1 KRAKOW
54.00,PLN,Laba Bistro KRAKOW
71.98,PLN,Super - Pharm Krakow Ka Krakow
119.17,PLN,Super - Pharm Krakow Ka Krakow
7.00,PLN,Galeria Krakowska Parking Krakow
4.50,PLN,2theloo Kra Nayax WARSZAWA
36.98,PLN,Zabka Zc010 K.1 KRAKOW
Converted 103.14 USD to 375.56 PLN
50.75,PLN,Zabka Zc010 K.1 KRAKOW
6.00,USD,Obsidian.md OAKVILLE (fee: 0.04 PLN)
Wise Charges for: CARD-3129877980
25.98,PLN,Zabka Zc010 K.1 KRAKOW
71.62,PLN,Zabka Zc010 K.1 KRAKOW
44.50,PLN,Mcdonalds 540 Krakow Sl KRAKOW
9.40,PLN,Zabka Zc010 K.2 KRAKOW
34.99,PLN,Openai *Chatgpt Subscr DUBLIN
Converted 60.46 USD to 219.23 PLN
24.99,PLN,Zabka Zc010 K.1 KRAKOW
56.96,PLN,Zabka Za733 K.1 KRAKOW
28.98,PLN,Zabka Z7392 K.1 KRAKOW
10.64,USD,Tello Us 866-3770294 (fee: 0.26 PLN)
Wise Charges for: CARD-3113153294
2.95,USD,Flexjobs.com 866-991-9222 (fee: 0.07 PLN)
Wise Charges for: CARD-3112722030
24.99,PLN,Zabka Zc010 K.1 KRAKOW
9.98,USD,Nav Tech 855-226-8388 NAV.COM (fee: 0.24 PLN)
Wise Charges for: CARD-3109996622
39.99,USD,Nav Tech 855-226-8388 NAV.COM (fee: 0.96 PLN)
Wise Charges for: CARD-3109806229
5.00,USD,Numberbarn +18444442276
5.00,USD,Numberbarn +18444442276
5.00,USD,Numberbarn +18444442276
5.00,USD,Numberbarn +18444442276
22.99,PLN,Zabka Zc010 K.1 KRAKOW
67.00,PLN,Netflix.com NETFLIX.COM
Converted 50.00 USD to 182.53 PLN
Converted 72.66 USD to 265.23 PLN
28.97,PLN,Zabka Zc010 K.2 KRAKOW
17.98,PLN,Zabka Zc010 K.1 KRAKOW
22.99,PLN,Carrefour Express KRAKOW
49.99,PLN,Google *Google Play Ap g.co/HelpPay#
59.00,PLN,Google *Google Play Ap g.co/HelpPay#
62.55,PLN,Zabka Zc010 K.1 KRAKOW
43.47,PLN,Zabka Zc010 K.1 KRAKOW
48.72,PLN,Zabka Zc010 K.1 KRAKOW
56.18,PLN,Zabka Zc010 K.1 KRAKOW
Converted 101.53 USD to 368.24 PLN
45.98,PLN,Zabka Zc010 K.1 KRAKOW
58.96,PLN,Orlen Stacja Nr 4525 KRAKOW
66.78,PLN,Uber   *Eats HELP.UBER.COM
22.99,PLN,Zabka Zc010 K.1 KRAKOW
27.98,PLN,Zabka Zc010 K.1 KRAKOW
19.70,PLN,Bolt.eu/o/2510242132 Warsaw
150.00,PLN,Ul  Grodzka 5 Krakow
7.00,PLN,Galeria Krakowska Parking Krakow
198.46,PLN,Sfinks Restauracja S. Koz KRAKOW
39.99,PLN,Smart.programaperitif. ZALESIE GORNE
769.17,PLN,Super - Pharm Krakow Pk Krakow
61.67,PLN,Uber   *Eats HELP.UBER.COM
39.96,PLN,Zabka Zc010 K.1 KRAKOW
60.17,PLN,Uber   *Eats HELP.UBER.COM
57.69,PLN,Uber   *Eats HELP.UBER.COM
24.99,PLN,Zabka Zc010 K.1 KRAKOW
37.50,PLN,Zabka Z5701 K.1 KRAKOW
49.99,PLN,Google *Google Play Ap g.co/HelpPay#
59.00,PLN,Google *Google Play Ap g.co/HelpPay#
24.99,PLN,Zabka Zc010 K.1 KRAKOW
36.89,EUR,Adobe  *Adobe 044-207-3650 (fee: 1.01 PLN)
Wise Charges for: CARD-3036185309
99.95,PLN,Stacja Paliw Krakow KRAKOW
99.95,PLN,Stacja Paliw Krakow KRAKOW
10.00,PLN,Parking24forum Krakow
160.00,PLN,Last Sp. Z O.o. 01 KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
175.61,PLN,Uber   *Eats HELP.UBER.COM
44.97,PLN,Zabka Zc010 K.1 KRAKOW
74.94,PLN,Uber   *Eats HELP.UBER.COM
135.47,PLN,Uber   *Eats HELP.UBER.COM
28.00,PLN,Kwiaciarnia La Flor KRAKOW
47.49,PLN,Apteka Dr Max KRAKOW
93.91,PLN,Kaufland 04 KRAKOW
22.99,PLN,Zabka Zc010 K.1 KRAKOW
69.99,PLN,Maxi Zoo Polska Sp  Z Krak w
108.90,PLN,Swiat Prasy S.a. 07 KRAKOW
91.49,PLN,Rossmann 48 KRAKOW
110.94,PLN,Uber   *Eats HELP.UBER.COM
27.49,PLN,Zabka Zd477 K.1 KRAKOW
183.00,PLN,Orzo Krakow KRAKOW
61.97,PLN,Zabka Zc010 K.1 KRAKOW
22.99,PLN,Zabka Zc010 K.1 KRAKOW
18.57,PLN,Allegro Poznan
22.99,PLN,Zabka Zc010 K.1 KRAKOW
12.99,EUR,Paypal *Proton 35314369001 (fee: 0.36 PLN)
Wise Charges for: CARD-3022409870
29.27,PLN,Zabka Zc010 K.2 KRAKOW
96.29,PLN,Uber   *Eats HELP.UBER.COM
24.98,PLN,Zabka Zc010 K.2 KRAKOW
24.99,PLN,Inmedio 71105 Krakow
160.44,PLN,Pl Ph Krakow Bonarka KRAKOW
13.58,PLN,Inmedio 71105 Krakow
116.88,PLN,Apteka Gemini Krakow
43.37,PLN,Zabka Zc010 K.1 KRAKOW
76.01,PLN,Uber   *Eats HELP.UBER.COM
66.54,PLN,Uber   *Eats HELP.UBER.COM
15.00,PLN,Galeria Kazimierz Parking KRAKOW
17.00,PLN,Pizzeria Papu Krakow
17.00,PLN,Pizzeria Papu Krakow
91.00,PLN,Bar & Grill Na Ka75967 Krakow
39.00,PLN,Alchemia KRAKOW
20.00,PLN,Alchemia KRAKOW
28.98,PLN,Zabka Z7392 K.1 KRAKOW
450.00,PLN,Psychomedic.online Warszawa
24.99,PLN,Zabka Zc010 K.1 KRAKOW
14.14,PLN,Czajczyk S.c. KRAKOW
21.90,PLN,Czajczyk S.c. KRAKOW
77.60,PLN,Mcdonalds 540 Krakow Sl KRAKOW
14.07,PLN,Carrefour Express KRAKOW
14.07,PLN,Carrefour Express KRAKOW
14.07,PLN,Carrefour Express KRAKOW
7.39,PLN,Zabka Ze324 K.1 KRAKOW
24.99,PLN,Zabka Z5414 K.2 KRAKOW
49.00,PLN,Da Diego Pizzeria Krakow
113.00,PLN,Da Diego Pizzeria Krakow
49.99,PLN,Google *Google Play Ap g.co/HelpPay#
59.00,PLN,Google *Google Play Ap g.co/HelpPay#
44.98,PLN,Zabka Zc010 K.1 KRAKOW
691.41,PLN,T-Mobile Polska WARSZAWA
57.23,PLN,Zabka Zc010 K.1 KRAKOW
62.77,PLN,Uber   *Eats HELP.UBER.COM
224.99,PLN,Zabka Z5999 K.1 KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
34.00,PLN,Mcdonalds 540 Krakow Sl KRAKOW
22.99,PLN,Zabka Zc010 K.1 KRAKOW
3.99,PLN,Zabka Zc010 K.1 KRAKOW
52.80,PLN,Zabka Zc010 K.1 KRAKOW
184.47,PLN,Uber   *Eats HELP.UBER.COM
111.22,PLN,Zabka Zc010 K.1 KRAKOW
50.99,PLN,Zabka Zc010 K.1 KRAKOW
289.00,PLN,Allegro Poznan
111.48,PLN,Uber   *Eats HELP.UBER.COM
24.99,PLN,Zabka Zc010 K.1 KRAKOW
39.68,PLN,Zabka Zc010 K.1 KRAKOW
120.36,PLN,Uber   *Eats HELP.UBER.COM
47.38,PLN,Zabka Zc010 K.1 KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
261.95,PLN,Lidl Weglarska Krakow
48.77,PLN,Zabka Z5701 K.2 KRAKOW
92.57,PLN,Uber   *Eats HELP.UBER.COM
12.00,PLN,Foodie Labs Pln Gdansk
55.88,PLN,Uber   *Eats HELP.UBER.COM
49.99,PLN,Google *Google Play Ap g.co/HelpPay#
59.00,PLN,Google *Google Play Ap g.co/HelpPay#
6.00,PLN,Agencja Rozwoju Miasta KRAKOW
24.99,PLN,Zabka Z4806 K.1 KRAKOW
74.50,PLN,Nakielny Krakow
52.00,PLN,Grodzka 6 01 Krakow
26.99,PLN,Carrefour Express D40 KRAKOW
124.48,PLN,Uber *Eats Help.uber.com Amsterdam
95.09,PLN,Uber   *Eats HELP.UBER.COM
12.00,PLN,Agencja Rozwoju Miasta KRAKOW
25.00,PLN,F.h.u. Miroslaw Lament Krakow
42.18,PLN,Zabka Zc010 K.1 KRAKOW
4.00,PLN,Kasa Parkingowa Krakow
100.00,PLN,Bowling House KRAKOW
109.00,PLN,Bowling House KRAKOW
5.00,PLN,Unhcr Den Haag
127.99,PLN,Hm Pl0017 Krakow
92.40,PLN,Midi Zoo Krakow
57.69,PLN,Uber   *Eats HELP.UBER.COM
24.99,PLN,Zabka Zc010 K.1 KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
56.33,PLN,Zabka Z9133 K.1 KRAKOW
10.00,PLN,Myjnia Bastek Gliwice GLIWICE
15.00,PLN,Parking KRAKOW
200.00,PLN,Ul  Florianska 29 Krakow
105.60,PLN,Castle Sweet Krakow
240.00,PLN,Restauracja Rzeznia KRAKOW
9.90,PLN,Ftm Spolka Z Ograniczona KRAKOW
22.99,PLN,Tobacco Cigarettes 01 Krakow
0.68,USD,Backblaze Inc BACKBLAZE.COM (fee: 0.01 PLN)
Wise Charges for: CARD-2976078653
159.50,PLN,Google Play Apps Dublin
71.40,PLN,Uber   *Eats HELP.UBER.COM
51.00,PLN,Food Factory Krakow
61.98,PLN,Duzy Ben Sp. Z O.o. KRAKOW
22.99,PLN,Zabka Zc010 K.1 KRAKOW
80.68,PLN,Uber   *Eats HELP.UBER.COM
40.09,PLN,Zabka Za733 K.1 KRAKOW
28.00,PLN,Przystan U Lipy JORDANOW
251.00,PLN,Przystan U Lipy JORDANOW
30.98,PLN,Stacja Paliw Nr 7311 JORDANOW
274.02,PLN,Stacja Paliw Nr 7311 JORDANOW
83.80,PLN,Popeyes Mogilany Zakop MOGILANY
14.40,PLN,Aula Smil'y Krakow
49.99,PLN,Help.hbomax.com Prague
24.99,PLN,Zabka Zc010 K.1 KRAKOW
49.99,PLN,Google Play Apps Dublin
59.00,PLN,Google Play Apps Dublin
12.99,EUR,Paypal *Proton 35314369001 (fee: 0.36 PLN)
Wise Charges for: CARD-2964403644
24.99,PLN,Zabka Zc010 K.1 KRAKOW
61.67,PLN,Uber   *Eats HELP.UBER.COM
6.15,USD,Hetzner Online Gmbh Gunzenhausen (fee: 0.15 PLN)
Wise Charges for: CARD-2962914289
150.00,PLN,Akademia Tanca KRAKOW
4.20,PLN,Zabka Z5414 K.1 KRAKOW
12.99,PLN,Uber B.v. Amsterdam
39.97,PLN,Zabka Zc010 K.1 KRAKOW
185.63,PLN,Stokrotka Nr 0532 KRAKOW
15.00,PLN,Pepco 110238 Krakow 21 KRAKOW
46.99,PLN,Google *Google Play Ap g.co/HelpPay#
40.00,PLN,Poklady KRAKOW
13.00,PLN,Poklady KRAKOW
194.50,PLN,Poklady KRAKOW
391.20,PLN,Douglas Bonarka KRAKOW
149.00,PLN,Zara Bonarka 9065 Krakow
9.99,PLN,Apteka Dr. Max KRAKOW
67.10,PLN,Popeyes Bonarka KRAKOW
32.49,PLN,Zabka Zc010 K.1 KRAKOW
23.99,PLN,Spotify P3b09bfcdf Stockholm
500.00,PLN,Policja Mandat Karny OPOLE
100.00,PLN,Policja Mandat Karny OPOLE
65.90,PLN,Pull & Bear Galeria Kra KRAKOW
2.00,PLN,Zdmk Krakow 1 KRAKOW
2.00,PLN,Zdmk Krakow 1 KRAKOW
30.00,PLN,Bolt.eu/o/2509300558 Warsaw
30.00,PLN,Bolt.eu/o/2509300558 Warsaw
56.95,PLN,Zabka Zc010 K.1 KRAKOW
49.98,PLN,Zabka Zc010 K.1 KRAKOW
58.50,PLN,Costa Coffee 150 Krakow
24.99,PLN,Smoke Shop / Bonarka Krakow
30.00,PLN,Primark 768 Krakow KRAKOW
39.99,PLN,Kakadu Bonarka KRAKOW
400.53,PLN,Super - Pharm Krakow Bo Krakow
Sent money to KRZYSZTOF KRAJEWSKI SIUDA (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1743841524
34.47,PLN,S91 Carrefour Express KRAKOW
88.00,PLN,Alchemia KRAKOW
39.00,PLN,Laba Bistro KRAKOW
199.95,PLN,Stacja Paliw Krakow KRAKOW
199.95,PLN,Stacja Paliw Krakow KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
70.54,PLN,Uber *Eats Help.uber.com Amsterdam
38.37,PLN,Bolt.eu/o/2509272210 Warsaw
38.37,PLN,Bolt.eu/o/2509272200 Warsaw
35.00,PLN,Beef Burger Bar Krakow
38.37,PLN,Bolt.eu/o/2509272200 Warsaw
57.00,PLN,Bar & Grill Na Ka75967 Krakow
48.00,PLN,Eszeweria KRAKOW
27.00,PLN,Pijalnia Wodki I Piwa KRAKOW
26.98,PLN,U65 Carrefour Express KRAKOW
28.29,PLN,Bolt.eu/o/2509271903 Warsaw
24.99,PLN,Zabka Zc010 K.1 KRAKOW
54.08,PLN,Uber   *Eats HELP.UBER.COM
36.89,EUR,Adobe  *Adobe 044-207-3650 (fee: 1.01 PLN)
Wise Charges for: CARD-2944243122
24.99,PLN,Zabka Zc010 K.1 KRAKOW
38.88,PLN,Apteka Gemini Krakow
43.98,PLN,Zabka Zc010 K.1 KRAKOW
6.50,PLN,Aula Smil'y Krakow
3.00,PLN,Mr Puggy KRAKOW
3.99,PLN,Zabka Zc010 K.2 KRAKOW
37.97,PLN,Zabka Zc010 K.1 KRAKOW
44.00,PLN,Rzepecka Krakow
56.00,PLN,Pizzeria Papu Krakow
64.00,PLN,W 10 KRAKOW
2.99,PLN,Kocyk Spolka Z O.o. Sp. Krakow
9.99,PLN,Kocyk Spolka Z O.o. Sp. Krakow
180.00,PLN,Sfinks Restauracja S. Koz KRAKOW
299.00,PLN,Sportsdirect  Krakow M1 KRAKOW
4.29,PLN,Market Obi 072 KRAKOW
29.19,PLN,Zabka Zc010 K.1 KRAKOW
63.70,PLN,Family Benefits Spol 01 KRAKOW
Sent money to Piotr Kmiecik (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1737935670
Sent money to Piotr Kmiecik (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1737934944
Sent money to Piotr Kmiecik (fee: 3.48 PLN)
Wise Charges for: TRANSFER-1737932532
28.98,PLN,Zabka Zc010 K.1 KRAKOW
68.02,PLN,Jmp S.a. Biedronka 4973 KRAKOW
48.24,PLN,Jmp S.a. Biedronka 4973 KRAKOW
8.00,PLN,Kasa Parkingowa Krakow
8.00,PLN,Kasa Parkingowa Krakow
8.00,PLN,Kasa Parkingowa Krakow
100.00,PLN,Bowling House KRAKOW
65.00,PLN,Bowling House KRAKOW
65.00,PLN,Bowling House KRAKOW
25.00,PLN,Bowling House KRAKOW
142.00,PLN,Jeffs KRAKOW
709.10,PLN,Douglas Ch Kazimierz KRAKOW
41.00,PLN,Blueberry Resto Bar KRAKOW
159.90,PLN,Medicine KRAKOW
280.98,PLN,Hm Pl0017 Krakow
17.00,PLN,Costa Coffee 107 Krakow
91.46,PLN,Zabka Zc010 K.1 KRAKOW
2.00,PLN,Fundacja Donateo Myslowice
293.73,PLN,Auchan Polska Sp. Z O.o KRAKOW
8.39,PLN,Inmedio 71105 Krakow
129.93,PLN,Bp-Sezam 146 Taas KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
Converted 6,624.00 USD to 23,828.58 PLN
6.70,PLN,Zabka Za733 K.2 KRAKOW
10.98,PLN,Zabka Za733 K.1 KRAKOW
4.00,PLN,Pepco 110238 Krakow 21 KRAKOW
17.00,PLN,Piekarnia Buczek KRAKOW
38.88,PLN,Apteka Gemini Krakow
8.90,PLN,Aula Smil'y Krakow
39.50,PLN,Aula Smil'y Krakow
Converted 20.00 USD to 72.34 PLN
Converted 16.32 USD to 59.03 PLN
19.80,PLN,Zabka Zc010 K.2 KRAKOW
18.69,PLN,Zabka Zc010 K.1 KRAKOW
55.76,PLN,Zabka Zc010 K.1 KRAKOW
Converted 22.36 USD to 80.92 PLN
35.00,PLN,Aloha Park 02 KRAKOW
12.99,PLN,Empik S.a. Sco KRAKOW
88.00,PLN,Milk Bar Tomasza 56663 KRAKOW
80.41,PLN,Circle K Krakow, W KRAKOW
Converted 50.00 USD to 180.97 PLN
10.69,PLN,Zabka Zc010 K.1 KRAKOW
Converted 2.00 USD to 7.22 PLN
5.00,PLN,Lemon Fitness Sp Z O O KRAKOW
5.00,PLN,Lemon Fitness Sp Z O O KRAKOW
99.00,PLN,Zielonym Do Gory KRAKOW
Converted 5.00 USD to 18.10 PLN
Converted 26.47 USD to 95.71 PLN
38.88,PLN,Apteka Gemini Krakow
30.80,PLN,Aula Smil'y Krakow
19.70,PLN,Aula Smil'y Krakow
Converted 23.95 USD to 86.24 PLN
10.69,PLN,Zabka Zc010 K.2 KRAKOW
12.00,PLN,Da Diego Pizzeria Krakow
166.00,PLN,Da Diego Pizzeria Krakow
Converted 10.00 USD to 35.85 PLN
Converted 10.00 USD to 35.83 PLN
Converted 20.00 USD to 71.67 PLN
27.98,PLN,Zabka Zc010 K.1 KRAKOW
26.38,PLN,Zabka Zc010 K.1 KRAKOW
Converted 20.00 USD to 71.54 PLN
49.00,PLN,Gwg Gabriela Witk64955 Krakow
Converted 20.51 USD to 73.42 PLN
19.99,PLN,Zabka Zc010 K.1 KRAKOW
7.99,PLN,Rossmann 48 KRAKOW
33.48,PLN,Zabka Zc010 K.1 KRAKOW
102.72,PLN,Orlen 25 KRAKOW
37.00,PLN,Mpl Services Sp. Z O 02 BALICE
Converted 53.35 USD to 192.09 PLN
24.00,PLN,Kiosk Wielobranzowy Krzys KRAKOW
61.67,PLN,Uber   *Eats HELP.UBER.COM
Converted 2.00 USD to 7.21 PLN
Converted 15.88 USD to 57.34 PLN
35.00,PLN,Marlena Zajac-Bie74783 Krakow
22.99,PLN,Carrefour Express H70 KRAKOW
49.47,PLN,Zabka Zc010 K.2 KRAKOW
Converted 21.13 USD to 76.40 PLN
24.99,PLN,Zabka Zc010 K.1 KRAKOW
35.98,PLN,Zabka Zc010 K.1 KRAKOW
Converted 12.99 USD to 46.96 PLN
24.99,PLN,Zabka Zc010 K.1 KRAKOW
67.10,PLN,Uber   *Eats HELP.UBER.COM
Converted 22.68 USD to 82.20 PLN
24.56,PLN,Zabka Zc010 K.1 KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
37.00,PLN,Food Factory Krakow
Converted 22.58 USD to 82.19 PLN
39.58,PLN,Zabka Zc010 K.1 KRAKOW
1.99,PLN,Duzy Ben Sp. Z O.o. KRAKOW
20.50,PLN,Duzy Ben Sp. Z O.o. KRAKOW
86.50,PLN,Yapito Sushi 01 KRAKOW
Converted 40.57 USD to 147.07 PLN
24.99,PLN,Zabka Zc010 K.1 KRAKOW
18.99,PLN,Zabka Zc010 K.1 KRAKOW
77.76,PLN,Apteka Gemini Krakow
Converted 10.00 USD to 36.17 PLN
Converted 10.00 USD to 36.17 PLN
110.00,PLN,Yapito Sushi 01 KRAKOW
5.30,PLN,Zabka Za733 K.2 KRAKOW
36.96,PLN,Zabka Za733 K.1 KRAKOW
Converted 20.00 USD to 72.27 PLN
Converted 20.00 USD to 72.28 PLN
23.80,PLN,Mcdonalds 303 Krakow 01 KRAKOW
30.98,PLN,Inmedio 71105 Krakow
Converted 20.00 USD to 72.12 PLN
12.50,PLN,Aula Smil'y Krakow
22.80,PLN,Aula Smil'y Krakow
Converted 10.00 USD to 35.96 PLN
23.00,EUR,Openai *Chatgpt Subscr DUBLIN (fee: 0.63 PLN)
Wise Charges for: CARD-2879420337
75.48,PLN,Uber   *Eats HELP.UBER.COM
33.98,PLN,Zabka Zc010 K.1 KRAKOW
30.29,PLN,Zabka Zc010 K.1 KRAKOW
260.00,PLN,Znanylekarz Spolka Z O warszawa
Converted 100.00 USD to 362.07 PLN
11.00,PLN,Zabka Zc010 K.1 KRAKOW
9.60,PLN,Zabka Zc010 K.2 KRAKOW
29.49,PLN,Zabka Zc010 K.1 KRAKOW
Converted 10.00 USD to 36.15 PLN
Converted 45.52 USD to 164.53 PLN
71.16,PLN,Zabka Zc010 K.1 KRAKOW
17.94,PLN,Zabka Zc010 K.1 KRAKOW
17.96,PLN,Zabka Zc010 K.1 KRAKOW
249.00,PLN,Teletorium Krakow
25.81,PLN,Grande Bistro KRAKOW
Converted 20.00 USD to 72.30 PLN
Converted 75.01 USD to 271.17 PLN
150.00,PLN,Revolut**8014* Dublin
12.99,PLN,Uber   *One HELP.UBER.COM
Card transaction of 2,100.00 PLN issued by Revolut**8014* Dublin
Converted 30.00 USD to 108.86 PLN
Converted 55.00 USD to 199.60 PLN
Converted 500.00 USD to 1,814.94 PLN
27.98,PLN,Carrefour Express F97 KRAKOW
44.00,PLN,Nandn Na Junhyoung Krakow
335.90,PLN,Shop Bistro KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
66.08,PLN,Uber   *Eats HELP.UBER.COM
28.97,PLN,Zabka Zc010 K.1 KRAKOW
24.99,PLN,Zabka Zc010 K.1 KRAKOW
49.52,PLN,Allegro Poznan
14.65,USD,Pp*Apple.com/bill 4029357733 (fee: 0.36 PLN)
Wise Charges for: CARD-2833273528
50.36,PLN,Zabka Zc010 K.1 KRAKOW
116.47,PLN,Uber   *Eats HELP.UBER.COM
32.47,PLN,Zabka Zc010 K.1 KRAKOW
15.94,USD,Pp*Apple.com/bill 4029357733 (fee: 0.39 PLN)
Wise Charges for: CARD-2832811906
249.97,PLN,Hm Pl0077 Krakow
249.97,PLN,Hm Pl0077 Krakow
249.97,PLN,Hm Pl0077 Krakow
59.59,PLN,Uber   *Eats HELP.UBER.COM
24.99,PLN,Zabka Zc010 K.1 KRAKOW
56.97,PLN,Duzy Ben Sp. Z O.o. KRAKOW
11.99,PLN,Stokrotka Nr 0532 KRAKOW
42.98,PLN,Empik S.a. Pp L3000 KRAKOW
9.98,PLN,Orlen Stacja Nr 4525 KRAKOW
68.74,PLN,Orlen Stacja Nr 4525 KRAKOW
339.53,PLN,Uber *Eats Help.uber.com Amsterdam
59.57,PLN,Uber   *Eats HELP.UBER.COM
339.53,PLN,Uber *Eats Help.uber.com Amsterdam
24.99,PLN,Zabka Zc010 K.1 KRAKOW
57.00,PLN,Da Diego Pizzeria Krakow
49.99,PLN,Google *Google Play Ap g.co/HelpPay#
54.49,PLN,Zabka Zc010 K.1 KRAKOW
Card transaction of 1,000.00 PLN issued by Revolut**8014* Dublin
653.54,PLN,T-Mobile Polska WARSZAWA
Converted 1,000.00 USD to 3,627.42 PLN
24.99,PLN,Zabka Zc010 K.1 KRAKOW
392.20,PLN,Super - Pharm Krakow Bo Krakow
Converted 50.00 USD to 183.06 PLN
65.00,PLN,Medfile.pl Leszno
32.29,PLN,Zabka Zc010 K.1 KRAKOW
112.74,PLN,Zabka Zc010 K.1 KRAKOW
6.00,USD,Obsidian.md OAKVILLE (fee: 0.15 PLN)
Wise Charges for: CARD-2816987346
50.00,PLN,Bowling House KRAKOW
3.00,PLN,Bowling House KRAKOW
68.00,PLN,Bowling House KRAKOW
250.00,PLN,Znanylekarz Spolka Z O warszawa
Converted 179.63 USD to 656.94 PLN
24.99,PLN,Zabka Zc010 K.1 KRAKOW
12.99,EUR,Paypal *Proton 35314369001 (fee: 0.36 PLN)
Wise Charges for: CARD-2814397008
55.98,PLN,Allegro Poznan
12.80,PLN,Zabka Za733 K.1 KRAKOW
138.32,PLN,Uber   *Eats HELP.UBER.COM
98.00,PLN,Da Diego Pizzeria Krakow
Converted 20.00 USD to 72.71 PLN
Converted 20.00 USD to 72.74 PLN
Converted 20.00 USD to 72.74 PLN
25.06,PLN,Zabka Zc010 K.1 KRAKOW
Converted 118.69 USD to 431.48 PLN
24.99,PLN,Zabka Zc010 K.1 KRAKOW
34.97,PLN,Zabka Z9133 K.1 KRAKOW
109.00,PLN,Da Diego Pizzeria Krakow
